StartDate;EndDate;Status;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;DistributionChannel;UserLanguage;Q_RecaptchaScore;Q_RecaptchaAssessmentName;PRIVACYINFO;CONSENT;AGE;GENDER;EDUCATION;PARENT;POLITCS_PARTY;POLITICS_LEFTRIGHT;MFQ1_HARM_EMOTIONALLY_1;MFQ1_FAIRNESS_TREATED_2;MFQ1_INGROUP_LOVECOUNTRY_3;MFQ1_AUTHORITY_RESPECT_4;MFQ1_PURITY_DECENCY_5;MFQ1_LIBERTYECO_PROPERTY_6;MFQ1_MATH_7;MFQ1_HARM_WEAK_8;MFQ1_FAIRNESS_UNFAIRLY_9;MFQ1_INGROUP_BETRAY_10;MFQ1_LIBERTYLIFE_FREE_11;MFQ1_AUTHORITY_TRADITIONS_12;MFQ1_PURITY_DISGUSTING_13;MFQ1_HARM_CRUEL_14;MFQ1_FAIRNESS_RIGHTS_15;MFQ1_INGROUP_LOYALTY_16;MFQ1_AUTHORITY_CHAOS_17;MFQ1_PURITY_GOD_18;MFQ2_HARM_COMPASSION_1;MFQ2_FAIRNESS_FAIRLY_2;MFQ2_LIBERTYECO_SOCIETY_3;MFQ2_INGROUP_HISTORY_4;MFQ2_AUTHORITY_KIDRESPECT_5;MFQ2_PURITY_HARMLESSDG_6;MFQ2_GOOD_7;MFQ2_LIBERTYECO_INFER_8;MFQ2_HARM_ANIMAL_9;MFQ2_FAIRNESS_JUSTICE_10;MFQ2_INGROUP_FAMILY_11;MFQ2_LIBERTYECO_WEALTH_12;MFQ2_AUTHORITY_SEXROLES_13;MFQ2_PURITY_UNNATURAL_14;MFQ2_LIBERTYECO_COMMONGOOD_15;MFQ2_HARM_KILL_16;MFQ2_FAIRNESS_RICH_17;MFQ2_LIBERTYECO_PROPERTY_18;MFQ2_INGROUP_TEAM_19;MFQ2_LIBERTYLIFE_TRADITION_20;MFQ2_AUTHORITY_SOLDIER_21;MFQ2_PURITY_CHASTITY_22;MFQ2_LIBERTYLIFE_CHOICE_23;VCI_SAFETY_1;VCI_PARENTSRIGHT_2;VCI_OVERWHELM_3;VCI_PROTECTOTHERS_4;VCI_ALLERGIES_5;VCI_LIVINGSTANDARDS_6;VCI_DECISION_7;VCI_PHARMA_8;VCI_NOTNEEDED_9;VCI_COMPULSORY_10;VCI_CAUSEDISEASE_11;VCI_CONCEAL_12;VCI_ALTERNATIVE_13;VCI_TOXINS_14;VCI_PROTECTALL_15;VCI_NATURALLY_16;VCI_EXEMPT_17;VCI_INEFFECTIVE_18;BVIS_HEPATITISB_1;BVIS_HPV_2;BVIS_MEASELS_3;BVIS_MENINGOCOCCAL_4;BVIS_PERTUSSIS_5;BVIS_MUMPS_6;BVIS_POLIO_7;BVIS_ROTAVIRUS_8;BVIS_RUBELLA_9;BVIS_TETANUS_10;BVIS_CHICKENPOX_11;COVCI_COVIDINFECTION;COVCI_VACCINATED_2;COVCI_YES_ASAP_31;COVCI_YES_DECIDE_32;COVCI_YES_IMPORTANCE_33;COVCI_YES_FREEDECISION_34;COVCI_YES_THOUGHFUL_35;COVCI_YES_SIDEEFFECTS_36;COVCI_YES_INFECTION_37;COVCI_YES_JOBLOSS_38;COVCI_YES_DISADVANTAGE_39;COVCI_YES_TRUST_40;COVCI_YES_RECOMMENDATION_41;COVCI_YES_PROTECTME_42;COVCI_YES_PROTECTOTHERS_43;COVCI_YES_DUTY_44;COVCI_YES_CHOOSEVACCINE_45;COVCI_YES_ANYVACCINE_46;COVCI_YES_UNNATURAL_47;COVCI_YES_WAIT_48;COVCI_YES_INFORMED_49;COVCI_YES_PROTECTGENERALLY_50;COVCI_NO_CHANCE_3;COVCI_NO_INTENTION_4;COVCI_NO_ASAP_5;COVCI_NO_DECIDE_6;COVCI_NO_IMPORTANCE_7;COVCI_NO_THOUGHTFUL_8;COVCI_NO_SIDEEFFECTS_9;COVCI_NO_INFECTION_10;COVCI_NO_JOBLOSS_11;COVCI_NO_DISADVANTAGE_12;COVCI_NO_TRUST_13;COVCI_NO_ROCOMMENDATION_14;COVCI_NO_PROTECTME_15;COVCI_NO_PROTECTOTHERS_16;COVCI_NO_DUTY_17;COVCI_NO_CHOOSEVACCINE_18;COVCI_NO_ANYVACCINE_19;COVCI_NO_UNNATURAL_20;COVCI_NO_WAIT_21;COVCI_NO_INFORMED_22;COVCI_NO_PROTECTGENERALLY_23;COVCI_NO_ASTRAZENECA_24;COVCI_NO_BIONTECH_25;COVCI_NO_MODERNA_26;COVCI_NO_JOHNSON_27;COVCI_NO_SPUTNIK_28;COVCI_NO_APPOINTMENT;COVCI_OPEN_30;Q9.1 - Parent Topics;Q9.1 - Topics
13.06.21 04:37;13.06.21 05:23;0;46;2776;0;20.06.21 05:23;R_1FDHM7DJLmyJW3D;anonymous;DE;1;;;1;5;2;2;1;7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 05:26;13.06.21 05:28;0;46;109;0;20.06.21 05:28;R_2pLVDyGqWvovlTH;anonymous;DE;0,9;;;1;6;1;1;1;7;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 05:30;13.06.21 05:31;0;38;84;0;20.06.21 05:32;R_25v99E6my6kYaXc;anonymous;DE;1;;;1;7;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 05:32;13.06.21 05:32;0;21;31;0;20.06.21 05:32;R_1hXTCk4bxHFZWyw;anonymous;DE;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 05:32;13.06.21 05:36;0;50;265;0;20.06.21 05:36;R_3G3OYW5B8NGlgCB;anonymous;DE;1;;;1;8;1;1;2;7;5;4;4;1;4;4;4;2;5;5;5;4;2;4;5;5;4;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 05:36;13.06.21 05:37;0;46;71;0;20.06.21 05:37;R_2af9MEbvKJP9Zdf;anonymous;DE;0,9;;;1;6;2;1;1;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 05:34;13.06.21 05:37;0;50;178;0;20.06.21 05:38;R_2rxcQ6Jhzzs0Vi0;anonymous;DE;1;;;1;6;2;2;1;4;5;4;4;3;4;4;5;2;5;4;5;5;5;5;5;5;4;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 05:39;13.06.21 05:41;0;46;105;0;20.06.21 05:41;R_33e65MHy4BT1Bwf;anonymous;DE;1;;;1;6;1;2;2;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 05:43;13.06.21 05:44;0;46;99;0;20.06.21 05:44;R_tKWfh6QQqXE1JO9;anonymous;DE;1;;;1;6;2;2;1;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 05:47;13.06.21 05:48;0;46;44;0;20.06.21 05:48;R_1ovDznWcv3IPEw1;anonymous;DE;0,8;;;1;6;1;1;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 05:41;13.06.21 05:53;0;54;706;0;20.06.21 05:53;R_6FpkhOmCSJy4LMR;anonymous;DE;1;;;1;7;2;1;2;6;1;5;4;1;1;2;4;0;5;5;4;5;1;4;5;5;5;2;3;5;5;4;0;3;3;5;2;2;4;3;3;5;0;2;5;5;3;3;3;5;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 05:53;13.06.21 05:54;0;4;23;0;20.06.21 05:54;R_Wup89um1acv0WJP;anonymous;DE;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 06:10;13.06.21 06:10;0;13;24;0;20.06.21 06:10;R_1dE3EhL7RGBWXuA;anonymous;DE;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 06:10;13.06.21 06:11;0;38;80;0;20.06.21 06:11;R_23egZcvrg88Cn9Y;anonymous;DE;0,9;;;1;4;2;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 06:14;13.06.21 06:15;0;46;65;0;20.06.21 06:15;R_2PqjpGFMjdI98um;anonymous;DE;1;;;1;7;2;1;1;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 06:14;13.06.21 06:16;0;38;75;0;20.06.21 06:16;R_1FzaE5iyv5GZEdW;anonymous;DE;1;;;1;7;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 06:15;13.06.21 06:16;0;46;51;0;20.06.21 06:16;R_8ddWYVdN5G8vcdj;anonymous;DE;1;;;1;5;2;1;2;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 06:23;13.06.21 06:24;0;13;31;0;20.06.21 06:24;R_Dcs7H3UAyrNNhDj;anonymous;DE;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 06:23;13.06.21 06:24;0;8;28;0;20.06.21 06:24;R_9BJOM3kYVrgd3ZD;anonymous;DE;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 06:20;13.06.21 06:30;0;58;633;0;20.06.21 06:30;R_2CeVGvy674wh3ZR;anonymous;DE;1;;;1;8;2;2;2;4;5;4;4;0;0;3;4;0;5;4;5;4;2;4;5;5;4;5;4;5;5;4;3;3;5;5;3;5;5;5;2;3;4;3;4;5;4;2;4;2;2;4;2;2;2;3;2;0;3;2;0;3;0;0;0;1;3;0;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 06:31;13.06.21 06:33;0;46;102;0;20.06.21 06:33;R_3qst22s1mqgtJtS;anonymous;DE;1;;;1;7;1;1;2;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 06:35;13.06.21 06:36;0;46;51;0;20.06.21 06:36;R_1E0TBUbLZDKHuW5;anonymous;DE;0,9;;;1;7;2;1;2;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 06:38;13.06.21 06:41;0;46;172;0;20.06.21 06:41;R_396Dqyc16xIoul3;anonymous;DE;1;;;1;6;2;1;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 06:39;13.06.21 06:43;0;50;259;0;20.06.21 06:43;R_putqOHLYJKurIdj;anonymous;DE;1;;;1;7;2;1;2;4;3;4;4;0;1;1;4;0;4;5;5;5;1;5;5;5;3;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 06:45;13.06.21 06:47;0;38;73;0;20.06.21 06:47;R_3O7hP3m55HZYVcv;anonymous;DE;0,9;;;1;8;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.06.21 06:53;20.06.21 07:05;0;100;732;1;20.06.21 07:05;R_1LielE5tIkdyJgp;anonymous;DE;1;;1;1;5;2;1;1;7;5;5;5;5;2;1;3;0;5;0;3;3;2;0;0;0;0;0;0;4;5;5;2;2;5;5;5;5;5;2;1;3;4;0;5;5;5;5;5;0;1;5;4;4;4;0;4;4;4;4;3;0;3;4;3;3;2;3;4;4;1;0;1;1;1;1;1;0;1;1;1;2;2;;;;;;;;;;;;;;;;;;;;;2;0;0;4;0;0;4;0;0;0;0;0;0;0;0;2;0;4;2;4;0;0;0;0;0;0;3;Die Politik soll unsere Kinder in Ruhe lassen. Masken abschaffen und testzwang bei Kindern. Das ist kriminell und ein Verbrechen an Leib und seele;;
13.06.21 07:09;13.06.21 07:10;0;38;49;0;20.06.21 07:10;R_1FB6xXxZP2M9nXj;anonymous;DE;1;;;1;4;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 07:08;13.06.21 07:10;0;50;153;0;20.06.21 07:10;R_Xp491xJDzW15JbH;anonymous;DE;;;;1;6;2;1;1;4;5;3;3;0;1;0;1;4;4;4;4;4;1;3;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 07:28;13.06.21 07:32;0;46;262;0;20.06.21 07:32;R_2eWHJd1l5aO4orQ;anonymous;DE;0,9;;;1;7;1;1;2;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 07:33;13.06.21 07:33;0;4;3;0;20.06.21 07:33;R_2fv74Y0XnGc82ql;anonymous;DE;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 07:26;13.06.21 07:34;0;46;464;0;20.06.21 07:34;R_3ozRB1RvFsN8Wbt;anonymous;DE;0,8;;1;1;8;2;2;2;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 07:44;13.06.21 07:44;0;13;13;0;20.06.21 07:44;R_plUhZujA09Ji3Ch;anonymous;DE;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 07:46;13.06.21 07:47;0;13;25;0;20.06.21 07:47;R_RVW0EnDVXZ4QF2h;anonymous;DE;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 07:55;13.06.21 07:56;0;46;55;0;20.06.21 07:56;R_4T30LuOdY3k1dRf;anonymous;DE;0,9;;1;1;4;1;1;2;3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 07:54;13.06.21 07:56;0;50;130;0;20.06.21 07:56;R_1hEy6WBvo9Ztv8R;anonymous;DE;1;;;1;7;2;2;2;4;4;4;4;3;3;5;5;2;5;5;5;5;2;5;5;5;2;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 03:01;13.06.21 07:57;0;0;17784;0;20.06.21 07:57;R_SOZoLi0YUH1FhIt;anonymous;DE;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 07:54;13.06.21 07:58;0;46;211;0;20.06.21 07:58;R_cxdw9BS6N7GdQ09;anonymous;DE;1;;;1;8;2;1;2;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 08:19;13.06.21 08:24;0;50;264;0;20.06.21 08:24;R_1j6Td3gUM5dxEoD;anonymous;DE;0,9;;;1;6;2;2;2;4;2;5;5;1;0;1;4;0;5;4;1;2;0;1;5;3;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 08:23;13.06.21 08:24;0;46;65;0;20.06.21 08:24;R_2zFMFVX48jLxDrq;anonymous;DE;1;;;1;7;2;2;1;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 08:28;13.06.21 08:31;0;46;203;0;20.06.21 08:31;R_3OcwP84x2XgMCiL;anonymous;DE;1;;1;1;5;1;1;2;7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 08:34;13.06.21 08:35;0;13;43;0;20.06.21 08:35;R_3R7RLR4LYiOnw8Y;anonymous;DE;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 08:52;13.06.21 08:53;0;46;39;0;20.06.21 08:53;R_3Rayc0SMIKcIfM9;anonymous;DE;1;;;1;5;2;1;2;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 09:00;13.06.21 09:01;0;46;58;0;20.06.21 09:01;R_3NQZCmVoHjtMWhX;anonymous;DE;0,9;;;1;6;2;1;1;6;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 09:26;13.06.21 09:27;0;46;88;0;20.06.21 09:27;R_2YPVPrR8mkeraki;anonymous;DE;0,9;;;1;7;2;1;2;7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 09:33;13.06.21 09:37;0;46;240;0;20.06.21 09:37;R_8G5dtk5CxJ14RW1;anonymous;DE;1;;;1;6;2;3;1;7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 09:43;13.06.21 09:45;0;46;126;0;20.06.21 09:45;R_ZlXIKY1353ChIiJ;anonymous;DE;1;;;1;6;2;2;1;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 08:16;13.06.21 10:00;0;50;6215;0;20.06.21 10:00;R_3snYDZuvSWPmX07;anonymous;DE;1;;;1;7;2;2;2;7;5;4;4;2;3;3;4;1;4;4;4;3;3;4;4;4;3;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 09:59;13.06.21 10:02;0;46;159;0;20.06.21 10:02;R_VVWfS6SKxBDEKNb;anonymous;DE;1;;;1;6;2;1;1;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 10:01;13.06.21 10:06;0;50;309;0;20.06.21 10:06;R_3xenOUgSkt5ffFf;anonymous;DE;1;;;1;7;2;1;2;5;2;4;4;1;5;5;5;1;5;5;5;2;2;2;5;4;2;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 10:09;13.06.21 10:10;0;46;77;0;20.06.21 10:10;R_3lrZJIloRzJOYJZ;anonymous;DE;1;;1;1;4;2;1;2;7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 10:28;13.06.21 10:33;0;50;300;0;20.06.21 10:33;R_3JKS75KFtlME9YY;anonymous;DE;1;;;1;6;2;1;2;4;2;2;5;0;0;0;0;0;0;2;2;0;0;0;0;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 10:43;13.06.21 10:44;0;13;30;0;20.06.21 10:44;R_3fDkl1YrrTj0Zrt;anonymous;DE;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 10:45;13.06.21 10:46;0;46;97;0;20.06.21 10:46;R_Cl8DB01G5qdpwAN;anonymous;DE;1;;;1;5;1;1;1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 10:44;13.06.21 10:47;0;46;198;0;20.06.21 10:47;R_2R8JCw3B4xQshSQ;anonymous;DE;0,9;;;1;5;1;3;2;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.06.21 10:46;13.06.21 10:50;0;50;249;0;20.06.21 10:50;R_2sZRmNA7igPklxv;anonymous;DE;0,9;;1;1;7;1;1;2;6;2;4;4;0;0;0;4;3;4;4;4;3;0;2;4;4;3;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
